N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,label
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,18.11757444,1,8.963345323,12.64782707,378.7289576,4.592996797,4,17.05747407,20.27532574,coconut
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,28.56188592,3,7.706410328,1.145099717,408.6193841,5.592807401,4,16.80838011,1.440997992,coconut
37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,18.38433007,3,9.67422114,12.88808187,445.2675018,5.743174969,4,9.488548111,12.20493305,coconut
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,27.59950502,3,10.91279812,9.757663455,384.1329128,8.664412757,2,15.29296916,90.89262725,coconut
0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,20.57670168,2,6.115956851,5.3454863,368.3515065,8.87314489,6,17.56395947,92.65544384,coconut
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,25.89109192,1,6.854979294,2.441934925,376.7681592,8.28943947,6,7.298792305,83.38756932,coconut
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,17.55277741,2,11.83772292,13.15929966,355.1512754,2.104239012,2,15.29700229,97.46579184,coconut
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,11.05272561,1,5.531733446,6.840864618,375.0487158,4.880434147,4,17.5448948,4.456910724,coconut
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,27.68126915,1,5.374747742,14.71685987,393.7850278,6.067285322,4,11.36114017,55.20479784,coconut
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,22.46989412,3,10.85840699,10.84789297,420.0490523,2.987938382,2,13.01938064,67.82602811,coconut
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,14.00458489,3,11.31373899,16.57941482,406.1676368,2.33004502,6,18.43364203,61.75897099,coconut
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,22.49550724,2,6.055778349,7.020891512,400.5690146,1.457593508,5,5.190790374,9.240782959,coconut
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,12.57415207,2,10.74809321,7.61072449,422.429704,8.401641428,5,5.542379221,21.55967524,coconut
10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,24.14228441,1,6.485303236,3.811598749,352.6204626,5.289825012,4,5.004340767,34.25699111,coconut
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,11.24208903,2,7.044750077,1.754439077,376.7105079,2.52713323,6,12.83969507,97.39876898,coconut
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,20.03952445,2,9.627592649,18.37183719,394.7188929,4.50796104,3,19.51871549,35.90318546,coconut
11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,19.06238561,2,10.75451231,19.97044116,366.3388136,3.487197733,3,9.33149582,25.65758716,coconut
16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,11.0583419,1,8.871298508,7.694941952,374.9140671,4.198836311,2,16.62764591,36.91252423,coconut
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,18.29356578,3,6.088326788,17.10468533,378.5933231,9.299838121,4,19.17890801,69.53885792,coconut
16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,25.22892816,2,10.03037959,0.411789673,401.0869944,1.509495532,3,7.664143411,36.01222178,coconut
32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,12.6250813,3,5.306418162,5.404400112,431.1380754,2.165378716,2,14.97269205,50.90643886,coconut
38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,28.29449724,3,9.73808707,4.907581689,379.920575,1.046545148,1,19.70828805,44.13314156,coconut
8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,22.08217289,1,9.291660158,18.08153835,399.8712486,9.835765584,4,10.5200705,75.72776407,coconut
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,14.87670405,2,9.300566907,10.09274802,357.9677097,4.784934121,3,18.80332963,69.96444347,coconut
29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,27.99814932,3,6.085519692,8.847914119,442.7296468,7.642429161,3,9.660214848,89.38418785,coconut
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,24.56715739,2,9.144626929,7.402525454,354.387953,4.803794857,1,13.7783585,33.54431568,coconut
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,18.09387348,3,8.809491755,17.50926061,414.9952739,4.053686194,3,9.982963619,35.5785501,coconut
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,19.72179833,2,9.846962211,19.06619123,436.8449979,4.99654525,2,13.74331165,70.09632455,coconut
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,16.63420366,2,10.94629211,14.48202881,355.4610442,3.239739205,6,6.886535898,18.38082581,coconut
27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,17.41679021,2,10.98311204,19.48846079,398.0873713,2.118844002,6,13.06265217,10.09069913,coconut
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,25.65831556,2,9.340298445,5.352605401,350.0019704,2.697532528,4,11.73697961,16.58814559,coconut
17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,13.23752261,3,11.04045347,16.07229939,353.8812866,8.97653173,1,15.12227072,97.2954159,coconut
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,11.00955576,1,7.127545207,14.11991534,403.9513641,7.809220332,6,14.22127259,48.76937551,coconut
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,24.25224763,1,7.258072698,16.30581365,422.0706976,7.77241235,4,7.746319755,34.24390577,coconut
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,16.94542619,2,7.273847795,10.7130957,427.6224569,8.900399881,6,6.293750619,14.57378443,coconut
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,20.43053659,1,7.278447655,12.6515102,371.2845395,4.220940201,1,9.546412018,14.61454025,coconut
7,15,32,25.03512351,95.89739958,6.182232762,174.796583,19.77070665,2,9.601293078,12.06953229,356.8766082,9.028791249,5,17.53937649,45.61288577,coconut
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,17.79403942,3,6.892845592,7.873028092,401.4209224,6.707536763,3,15.1507446,40.0381213,coconut
34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,24.17942079,1,11.82679477,0.479611367,410.2297588,8.779319087,1,13.43485725,36.26419844,coconut
14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,22.67534454,3,11.0478911,19.57423003,396.5693715,6.657316652,4,12.8564751,41.54140991,coconut
18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,16.09776051,1,6.53361171,14.67655555,361.0268666,4.974977366,5,12.30614113,9.578282746,coconut
7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,26.44792305,2,9.396610679,2.397055469,411.252695,3.772403757,4,11.73333721,62.90332698,coconut
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,23.20626167,2,7.848375168,1.716926895,362.8478791,3.609374567,3,9.577223449,53.04618917,coconut
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,19.05879065,3,5.617939168,15.58520049,401.5783194,9.942528819,6,5.346366304,16.13425111,coconut
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,15.85128372,3,10.93986509,1.773078395,384.3346706,1.572693434,1,14.20275228,99.0965658,coconut
10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,16.60999406,3,10.64241438,3.451156136,426.0419841,9.815059711,1,17.34710796,68.53298932,coconut
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,14.99349288,3,7.953302763,14.94517013,370.2835396,5.002509368,6,12.10927865,78.79843978,coconut
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,17.41267946,2,10.87436697,8.070844304,356.6702248,5.585797989,6,16.51836705,79.77446236,coconut
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,12.17487873,1,11.38357616,2.066273495,382.0061739,3.818037928,2,14.50526315,15.54919072,coconut
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,19.28861424,1,11.01650523,6.001648295,369.0141433,6.218029999,4,11.80363532,37.27511934,coconut
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,19.58991367,1,11.81274229,0.733331771,355.2072993,8.985826085,4,12.80074516,5.352578304,coconut
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,20.27668829,1,10.68152082,17.53859367,449.4365182,1.325845253,1,9.89052037,18.08483038,coconut
1,12,30,27.754298,95.94643831,5.56222383,131.0900076,28.40094458,3,8.072236813,1.432256074,376.571126,3.849708706,2,6.928370598,58.79904826,coconut
6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,23.78700521,3,10.61753584,0.206883763,445.3073648,6.025939065,4,16.55005377,51.89154675,coconut
15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,14.73633261,2,10.30102018,12.39270563,425.7532462,2.609035662,4,19.81457502,77.49295886,coconut
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,16.20010446,3,5.170492338,16.23809843,395.27031,9.702384671,6,19.01366622,24.36992533,coconut
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,25.40115617,1,7.158422123,3.555028583,371.1485673,6.279669873,4,10.61819446,94.736855,coconut
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,17.95184218,1,8.395177722,8.484334708,356.8031429,5.022077841,4,14.74427462,9.381201329,coconut
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,21.68363229,3,11.77456674,5.57214052,377.8808975,6.767524913,3,18.65780128,20.12201911,coconut
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,12.97285203,1,6.73221496,4.826529559,401.0203581,7.589225834,1,16.23151392,21.25612382,coconut
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,18.43751798,3,8.749067327,5.493707414,434.5224758,3.481288674,3,12.88842524,77.78708273,coconut
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,10.53695234,2,9.682660248,1.834695595,443.0465008,7.916605211,2,12.38934195,31.37262442,coconut
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,22.05467332,1,9.683031892,15.19991724,403.5923656,1.56050903,6,7.888187257,4.952906113,coconut
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,11.89597848,2,10.09827999,2.478786451,392.5447602,8.949847051,3,5.332131251,35.26848896,coconut
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,21.81278117,1,7.431273147,14.41141682,440.0249011,8.703555589,1,18.16500727,10.20127932,coconut
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,25.23095719,2,11.12609416,14.04123398,385.7619314,2.794614134,3,18.99111224,35.20003696,coconut
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,18.21760991,2,8.75975282,5.116676553,408.9382691,3.114193248,6,8.881732049,98.49942175,coconut
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,21.34109638,3,10.85376078,18.78665932,418.5962862,5.471524693,3,17.40463821,48.13932281,coconut
26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,24.90522694,1,8.673997495,12.69539209,399.0587558,6.682388313,2,8.381227557,7.073426706,coconut
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,26.15617367,2,11.986369,0.990568989,364.0036021,3.932011376,4,11.04097699,71.7690498,coconut
19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,15.89520131,1,9.894367063,0.906164054,419.8671922,2.176898882,3,9.531585696,59.88238023,coconut
31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,23.74527135,3,8.191548541,0.957205696,368.5046797,7.336677734,4,17.76482369,98.19559919,coconut
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,23.83846712,3,10.18660297,5.636105606,432.7489898,1.737067163,1,11.64176438,43.90737903,coconut
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,28.69534538,2,9.939970885,0.376879445,366.2566966,8.590417791,5,16.13116533,46.28842714,coconut
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,12.47449643,1,8.921713861,12.48471412,449.8255557,8.50265051,5,7.119077456,14.50204867,coconut
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,28.1800922,2,7.90754734,18.4847916,423.2506609,9.264236973,4,18.0377757,99.66842096,coconut
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,29.57022163,3,8.093444382,19.24231223,397.6369544,8.076441136,5,19.7073266,55.07184726,coconut
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,28.06070704,1,6.485153277,7.63738681,372.2154939,1.865591831,1,7.879957386,47.54170467,coconut
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,12.21025266,2,8.859667956,16.74531375,371.0067261,4.855768309,5,15.25014889,87.09815402,coconut
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,14.74127834,3,9.328639985,1.193574256,446.7417611,7.491005407,6,11.82060832,47.98496555,coconut
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,28.12604181,2,5.400721774,5.185362661,434.707608,9.637050284,1,15.26534071,59.11381762,coconut
3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,16.9344379,2,10.88845927,9.809974864,368.7938769,2.22679254,5,17.69407977,80.45711705,coconut
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,21.96322763,2,8.547045892,13.78765758,407.7857176,7.653834022,1,18.40302389,51.50388238,coconut
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,15.48729606,3,8.642128093,5.397216577,420.0996483,6.159247572,4,5.926601652,86.35810662,coconut
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,29.45772493,2,5.597789328,5.501089929,379.3502566,8.492168647,1,9.294338661,74.84228984,coconut
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,12.1980112,3,10.95428501,15.07537961,407.4361135,8.8930063,4,18.71642327,85.25994684,coconut
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,11.9232866,2,9.3968279,5.935529451,389.1303506,7.512536459,3,14.54771455,63.02410025,coconut
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,15.35909211,2,5.133122655,1.292314308,443.0797828,9.867378343,5,14.14969732,25.11948532,coconut
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,28.98756507,1,10.61920939,15.57949117,401.731916,7.534615691,5,16.45549515,11.12637227,coconut
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,28.15176428,3,11.95577601,11.08083799,392.0898674,4.695821304,1,12.09980199,85.40715087,cotton
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,25.18020891,2,7.699290418,7.197522686,404.1230359,7.778894116,4,12.07033401,29.33014478,cotton
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,27.74253816,1,8.745028258,15.60367498,350.3601471,3.872962276,4,17.56792876,71.64484159,cotton
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,14.71306768,1,9.956905913,17.40472715,418.0982208,5.290709693,6,15.97491022,27.95415978,cotton
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,27.36776018,3,6.416953204,2.728191051,437.4234659,3.870378305,2,6.54302734,33.46864087,cotton
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,26.55215641,3,10.12914787,12.7994949,419.6961159,4.258425854,4,10.69753897,89.80737201,cotton
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,16.55843682,2,8.579862214,16.40563646,395.5142656,7.794219005,5,5.819710634,31.63598795,cotton
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,17.73165667,3,10.26387692,18.5795703,391.5874059,1.092532495,2,9.89666637,77.70747338,cotton
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,12.05331612,3,5.230294452,5.732803086,409.3181893,5.372018035,3,18.88689174,62.43792882,cotton
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,19.96078418,2,7.963666544,12.46302479,424.5597416,4.472672717,2,15.10854233,24.15995216,cotton
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,19.26752852,1,11.77823518,2.584884027,372.5699988,1.266308025,1,15.26278146,13.39615899,cotton
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,15.4992246,2,11.52260394,18.18314939,378.6989029,8.321196329,5,9.709491411,57.79310256,cotton
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,20.14844764,1,11.26339649,3.546947127,391.7079448,3.919075712,6,16.75268019,41.6501606,cotton
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,20.412641,2,9.471022633,9.596136716,380.6641414,2.80630903,2,12.6033084,31.31396224,cotton
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,19.62375842,3,8.131240889,18.1322608,370.599602,8.386367018,3,13.26760069,21.36041334,cotton
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,21.64441452,1,5.130420459,12.53992618,351.7499826,5.134182623,1,8.454061084,13.0792435,cotton
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,29.54061872,3,9.737805756,19.67592798,393.0088382,5.520647812,1,12.17963354,11.98366972,cotton
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,13.46017893,3,6.76963056,11.92698609,374.0821407,7.468823608,5,19.37932138,76.41057579,cotton
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,25.45104396,2,5.450609757,14.56129112,373.3117908,9.682291488,2,14.64149574,60.91771178,cotton
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,10.90488259,1,6.611569616,12.18809501,405.7825221,8.76413683,3,12.27926788,86.53946102,cotton
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,14.07335568,1,7.231411226,9.055657281,364.5327082,8.059020383,4,6.112562444,4.057829067,cotton
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,27.81550261,1,10.65609021,19.83642343,413.8062053,5.611086378,2,10.78371737,31.32553919,cotton
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,16.76698428,1,7.011374839,11.61427693,376.4828632,7.374192757,2,5.00691616,40.96368924,cotton
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,28.37185664,3,9.210787081,18.54251183,431.740455,3.476565955,2,11.61445808,37.23698619,cotton
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,25.38950644,3,8.6997579,9.291155985,390.1334567,6.490102725,1,13.75949151,77.91326403,cotton
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,16.03414939,1,8.890457607,13.08367383,374.368311,2.780157301,1,18.60144533,53.06598697,cotton
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,18.78835275,2,6.524711839,18.13229651,356.877574,7.12596115,6,12.24467022,81.55009293,cotton
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,18.30510562,2,10.36405461,5.804300557,365.4188724,5.378809011,2,9.516371206,49.27118073,cotton
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,14.89712161,2,9.428373434,10.95492517,367.2667563,7.117171167,1,14.91618377,74.26872924,cotton
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,25.84035022,2,7.449663624,14.09009034,441.7893485,6.786972149,1,6.455849107,82.12798261,cotton
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,27.14671236,1,7.048998021,9.663174629,386.2054331,6.30099628,4,6.903106271,52.73674985,cotton
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,20.29456309,3,7.672901302,19.64294876,403.0252004,5.509225769,6,14.96591701,24.91960269,cotton
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,13.10482228,3,5.238029072,9.829434229,363.3413785,8.248410307,5,12.47850924,15.88507222,cotton
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,20.72493921,3,11.79632104,7.459591263,379.0824257,2.736074566,2,18.57798711,41.24176655,cotton
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,29.0526292,1,7.638445277,6.237417031,428.9912942,2.248530455,4,6.773749749,30.71993742,cotton
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,13.53466749,1,7.174165989,19.04331529,424.151088,8.77417491,3,11.44818645,70.12886319,cotton
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,23.38819772,2,6.675978605,6.984465302,358.786244,5.089879133,2,11.48222224,23.53401886,cotton
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,25.70384342,2,5.042195988,8.601495749,385.5707664,1.940663618,3,19.08334649,58.01378616,cotton
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,24.61235037,1,9.933686503,16.2799153,403.6620999,2.823956348,4,12.35514345,78.02783991,cotton
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,23.9451313,1,8.928584143,7.061797381,364.2675573,8.649918778,1,5.42844106,95.86357335,cotton
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,10.8934732,2,10.08373114,3.935844877,399.7727236,3.705209349,3,14.4239439,4.951688717,cotton
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,18.16567314,3,6.946458734,18.45165488,396.5445043,9.240474963,5,13.85313912,3.672449476,cotton
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,10.95034119,3,10.15130966,3.420297467,388.4609376,5.58207595,3,11.25159978,74.92043899,cotton
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,12.35682241,2,5.814740525,19.2558006,446.2518286,2.700991419,5,5.746376413,24.37320004,cotton
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,21.42811372,1,5.457210685,12.98556092,394.959438,6.647956324,5,16.26583971,74.74421807,cotton
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,19.20594694,2,8.27008392,8.367184646,434.3277406,6.351260893,3,14.1320642,45.95173712,cotton
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,14.07749338,1,11.75205912,19.2153264,438.6022216,9.968953929,6,8.626265717,12.65319451,cotton
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,22.91270388,3,11.18279266,5.481892507,382.5196265,9.302335438,3,17.04156086,59.26940336,cotton
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,21.08010004,2,9.364610876,2.927110865,433.3213432,7.498809618,6,6.150484114,25.58087019,cotton
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,16.44626472,1,8.91907352,3.676154354,414.6803778,8.425970755,6,15.49493655,25.39087661,cotton
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,28.65147111,1,11.11421134,2.982425255,382.2187609,2.335460173,1,15.19090318,25.09128906,cotton
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,12.80884993,1,11.81328965,11.2162071,403.975554,6.405026613,5,11.88872132,89.56458775,cotton
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,13.85854716,2,9.354336507,9.953738377,384.1379313,6.856893644,1,10.91686269,12.98682524,cotton
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,13.75048118,2,8.577068751,15.3636574,352.1782943,2.709760218,2,8.121680878,14.44653866,cotton
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,28.13340581,3,7.351589844,19.48736833,431.9494552,5.358479878,5,5.815847806,65.83464416,cotton
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,23.59786598,2,8.267896175,2.871317122,360.1278907,1.828890601,1,6.684298591,31.24226753,cotton
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,18.49697493,1,5.456600315,13.25917363,388.5319333,7.76050586,5,10.59083649,32.69961064,cotton
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,25.65807951,3,9.042823845,10.10321418,371.8106891,4.213637009,6,14.64619196,58.85647833,cotton
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,11.29944455,3,10.08396839,14.5949459,360.9387416,4.747167828,5,13.2155521,65.10915995,cotton
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,19.53734149,3,8.211086306,9.614688279,354.1407483,3.732395355,5,18.66929706,29.68474017,cotton
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,11.36883746,2,8.816594487,0.315621326,392.4156569,9.826030445,3,19.75281431,13.41853533,cotton
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,23.39587455,2,8.921316309,7.795046195,379.015562,5.066455865,5,8.4467828,50.7437286,cotton
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,16.98914416,1,11.11529226,0.729532825,398.3178779,4.886379171,2,19.29746524,93.83030323,cotton
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,16.54847618,1,8.102046049,0.959401565,353.7443802,8.940130058,3,11.44503636,75.57576663,cotton
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,17.92752576,3,8.966238636,19.02915358,397.3128062,1.396741452,3,19.59952192,23.6959957,cotton
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,18.39284469,3,11.61769197,4.592301522,411.6124799,2.791544241,6,18.51561311,79.95477775,cotton
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,28.28785502,1,10.65189077,12.27956041,406.3559726,3.312246065,1,19.10525268,42.56903308,cotton
134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,20.18986892,3,11.21617744,5.896972076,422.7666727,4.734976409,6,16.95816687,28.91747697,cotton
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,24.22831197,3,8.613266387,6.519033365,365.1912146,7.511357096,1,17.04141354,95.8719378,cotton
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,28.17709228,2,7.245895375,16.83879084,411.75946,9.854724973,2,8.104841832,99.21663849,cotton
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,19.8964683,3,10.80402347,19.3380188,381.5445751,2.543286276,2,7.814507975,65.41354078,cotton
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,18.17861871,1,5.178290863,18.13407894,356.0045769,3.37206655,1,15.5574335,31.55012571,cotton
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,25.06518246,1,10.08944136,17.57193773,377.5556467,3.831940698,6,14.46600758,54.36771668,cotton
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,25.76628828,1,5.592013854,8.390318789,431.1316503,9.179226528,6,8.572740906,81.98425082,cotton
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,13.46725705,1,6.062233006,15.5188307,400.3356828,9.795358129,6,6.641312475,72.71515235,cotton
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,22.8734265,3,9.065676466,11.82866952,404.5287488,9.339148193,2,12.78733773,87.26160735,cotton
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,22.76091181,2,7.386374826,6.153784996,398.1470696,5.70091764,4,19.75452031,44.22490938,cotton
105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,13.0225987,3,11.80936203,0.183160004,396.0909221,5.014479723,3,14.88489076,30.05168601,cotton
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,24.06468345,2,11.50853947,13.99867457,428.9813666,3.320507894,5,7.804737871,73.10490604,cotton
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,27.90462637,2,11.75419548,3.597513708,443.2702606,7.425263495,6,15.55157092,79.44196312,cotton
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,11.07453802,2,6.883082739,6.627340403,427.9341285,7.761244934,5,14.06714985,85.9357554,cotton
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,28.91427262,1,7.931491404,1.083156135,414.5398334,7.976546044,4,12.86243803,93.42653645,cotton
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,27.19814436,2,9.352468944,3.474253863,408.669507,1.416765678,4,7.396859457,67.1684352,cotton
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,27.25517703,1,8.095487397,17.28670418,375.6970971,6.870136049,6,8.532349935,10.78444578,cotton
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,18.14693937,1,6.259547854,18.71049916,358.3806884,7.903640036,6,19.12519491,11.59377326,cotton
